Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001900,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.2,23.3,31.1,,,"1,950","(32.3199223985, -90.1980304796)",PREVENT,ACCESS2,2836000,28049001900,Health Insurance
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.6,14.9,18.5,,,"6,508","(32.2812612493, -90.2392578521)",HLTHOUT,PHLTH,2836000,28049003300,Physical Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.5,6.3,,,"2,104","(32.2795847495, -90.2022037077)",HLTHOUT,STROKE,2836000,28049003000,Stroke
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.2,20.9,23.4,,,"3,076","(32.3400347421, -90.1387066293)",UNHBEH,OBESITY,2836000,28049001400,Obesity
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003600,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.5,11.8,13.2,,,"3,952","(32.2631259622, -90.2457588861)",UNHBEH,BINGE,2836000,28049003600,Binge Drinking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001300,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.9,31.8,33.9,,,"4,143","(32.3380096287, -90.1721630218)",UNHBEH,SLEEP,2836000,28049001300,Sleep <7 hours
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,11,12.8,,,"2,926","(32.2505825226, -90.2349934614)",HLTHOUT,CASTHMA,2836000,28049003700,Current Asthma
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,8.5,11.3,,,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,PHLTH,2836000,28049010809,Physical Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.3,23.3,,,"4,143","(32.3380096287, -90.1721630218)",HLTHOUT,ARTHRITIS,2836000,28049001300,Arthritis
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,4.1,5.8,,,"4,494","(32.2679492554, -90.297683472)",HLTHOUT,COPD,2836000,28049010808,COPD
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.4,7.4,16.3,,,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,TEETHLOST,2836000,28049010809,Teeth Loss
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000302,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.4,39.2,43.5,,,"4,050","(32.3700798374, -90.1547605542)",UNHBEH,SLEEP,2836000,28049000302,Sleep <7 hours
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.1,15.2,17.2,,,"3,264","(32.3195456692, -90.1687404216)",HLTHOUT,ARTHRITIS,2836000,28049001500,Arthritis
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41,39,42.7,,,"4,390","(32.2610272446, -90.265130469)",UNHBEH,OBESITY,2836000,28049011002,Obesity
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.5,77.5,81.4,,,"2,388","(32.308201226, -90.2084021164)",PREVENT,CHOLSCREEN,2836000,28049002500,Cholesterol Screening
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,75,73.8,76.3,,,"3,952","(32.2631259622, -90.2457588861)",PREVENT,BPMED,2836000,28049003600,Taking BP Medication
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001300,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30,25.3,35.1,,,"4,143","(32.3380096287, -90.1721630218)",PREVENT,COREW,2836000,28049001300,Core preventive services for older women
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011103,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,2.4,2.8,,,"1,171","(32.2289509142, -90.2151651714)",HLTHOUT,STROKE,2836000,28049011103,Stroke
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,19.6,16.6,22.8,,,"3,581","(32.2952059785, -90.2068443548)",PREVENT,COREW,2836000,28049011500,Core preventive services for older women
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011002,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.9,20.5,27.5,,,"4,390","(32.2610272446, -90.265130469)",UNHBEH,CSMOKING,2836000,28049011002,Current Smoking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011001,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20,16.9,23.4,,,"5,718","(32.2820671233, -90.2675496365)",PREVENT,COREW,2836000,28049011001,Core preventive services for older women
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001400,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,87.7,86.5,88.6,,,"3,076","(32.3400347421, -90.1387066293)",PREVENT,CHOLSCREEN,2836000,28049001400,Cholesterol Screening
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,9.7,12.6,,,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,MHLTH,2836000,28049010809,Mental Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002700,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,17.9,21.2,,,"1,377","(32.2960209234, -90.1767733078)",HLTHOUT,MHLTH,2836000,28049002700,Mental Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003600,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.5,35.2,41.6,,,"3,952","(32.2631259622, -90.2457588861)",UNHBEH,LPA,2836000,28049003600,Physical Inactivity
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001300,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.5,15.1,15.9,,,"4,143","(32.3380096287, -90.1721630218)",UNHBEH,BINGE,2836000,28049001300,Binge Drinking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010901,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.6,45.2,54.1,,,"2,764","(32.3245803396, -90.2730968105)",PREVENT,DENTAL,2836000,28049010901,Dental Visit
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.4,28,36.6,,,"3,931","(32.2626920049, -90.2228454457)",UNHBEH,CSMOKING,2836000,28049003500,Current Smoking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002000,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,86.9,85.1,88.8,,,"1,047","(32.3197192007, -90.2062608176)",PREVENT,PAPTEST,2836000,28049002000,Pap Smear Test
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.4,15.2,17.5,,,"5,710","(32.3422170976, -90.2571613241)",HLTHOUT,DIABETES,2836000,28049000700,Diabetes
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000100,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.9,9.7,14.3,,,"4,584","(32.3760966125, -90.1333490224)",PREVENT,ACCESS2,2836000,28049000100,Health Insurance
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010500,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13,11.8,14.2,,,77,"(32.3891051587, -90.2686162692)",HLTHOUT,DIABETES,2836000,28049010500,Diabetes
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.9,11.9,14.3,,,"1,586","(32.2940043377, -90.2226483173)",HLTHOUT,CASTHMA,2836000,28049003200,Current Asthma
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,39.2,33.2,45.6,,,"2,104","(32.2795847495, -90.2022037077)",HLTHOUT,TEETHLOST,2836000,28049003000,Teeth Loss
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001400,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.9,2.7,3.1,,,"3,076","(32.3400347421, -90.1387066293)",HLTHOUT,KIDNEY,2836000,28049001400,Chronic Kidney Disease
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002400,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,56.5,51.4,61.2,,,"4,565","(32.3034428694, -90.2303837936)",PREVENT,COLON_SCREEN,2836000,28049002400,Colorectal Cancer Screening
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010809,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,81.8,78.1,85.1,,,"2,093","(32.2562304412, -90.3139868721)",PREVENT,MAMMOUSE,2836000,28049010809,Mammography
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.2,77.5,78.9,,,"1,827","(32.3294454095, -90.1955300324)",PREVENT,CHECKUP,2836000,28049001100,Annual Checkup
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010901,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29,24.3,34.4,,,"2,764","(32.3245803396, -90.2730968105)",PREVENT,COREM,2836000,28049010901,Core preventive services for older men
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,47.3,43.6,50.9,,,"1,377","(32.2960209234, -90.1767733078)",PREVENT,COLON_SCREEN,2836000,28049002700,Colorectal Cancer Screening
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,6.1,6.6,,,"3,284","(32.3659087039, -90.261172434)",HLTHOUT,CANCER,2836000,28049010301,Cancer (except skin)
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010901,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,78.1,77,79.2,,,"2,764","(32.3245803396, -90.2730968105)",PREVENT,BPMED,2836000,28049010901,Taking BP Medication
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011400,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.2,44.2,47.9,,,"1,272","(32.3113779365, -90.1880062695)",UNHBEH,SLEEP,2836000,28049011400,Sleep <7 hours
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000302,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,73.8,72.5,75.1,,,"4,050","(32.3700798374, -90.1547605542)",PREVENT,BPMED,2836000,28049000302,Taking BP Medication
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002000,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.8,43.4,46.2,,,"1,047","(32.3197192007, -90.2062608176)",UNHBEH,SLEEP,2836000,28049002000,Sleep <7 hours
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,7.9,9.9,,,"5,395","(32.3604779334, -90.1295873326)",HLTHOUT,PHLTH,2836000,28049000200,Physical Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6,5.3,6.7,,,"3,284","(32.3659087039, -90.261172434)",HLTHOUT,STROKE,2836000,28049010301,Stroke
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.7,25.1,36,,,"3,952","(32.2631259622, -90.2457588861)",PREVENT,COREM,2836000,28049003600,Core preventive services for older men
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002000,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,9,10,,,"1,047","(32.3197192007, -90.2062608176)",UNHBEH,BINGE,2836000,28049002000,Binge Drinking
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001200,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.3,26.7,33.7,,,"1,823","(32.341655318, -90.1880337023)",UNHBEH,CSMOKING,2836000,28049001200,Current Smoking
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,85.4,84.6,86.2,,,"2,015","(32.3436482912, -90.2098240871)",PREVENT,BPMED,2836000,28049000900,Taking BP Medication
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22,19.6,24.6,,,"2,518","(32.3146727051, -90.2454096274)",HLTHOUT,MHLTH,2836000,28049002300,Mental Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.2,18,20.5,,,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,ARTHRITIS,2836000,28049010809,Arthritis
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.5,33.4,35.5,,,"3,373","(32.3541845971, -90.1641486204)",UNHBEH,OBESITY,2836000,28049000400,Obesity
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000600,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.9,10,,,"3,442","(32.3500168004, -90.2038372112)",UNHBEH,BINGE,2836000,28049000600,Binge Drinking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79,75.3,82.1,,,"6,508","(32.2812612493, -90.2392578521)",PREVENT,MAMMOUSE,2836000,28049003300,Mammography
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,10.6,12.2,,,"2,637","(32.3665228128, -90.1634025553)",HLTHOUT,DIABETES,2836000,28049000301,Diabetes
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,9.2,11.2,,,"1,827","(32.3294454095, -90.1955300324)",HLTHOUT,STROKE,2836000,28049001100,Stroke
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011101,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79.1,75.6,82,,,"2,827","(32.2470923241, -90.2706288247)",PREVENT,MAMMOUSE,2836000,28049011101,Mammography
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010902,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,52.1,50.7,53.3,,,"1,819","(32.3020333386, -90.2663131694)",HLTHOUT,BPHIGH,2836000,28049010902,High Blood Pressure
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,55.3,51.8,58.6,,,"4,390","(32.2610272446, -90.265130469)",PREVENT,COLON_SCREEN,2836000,28049011002,Colorectal Cancer Screening
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,29.1,36.2,,,"1,827","(32.3294454095, -90.1955300324)",PREVENT,DENTAL,2836000,28049001100,Dental Visit
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011400,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,4.9,5.8,,,"1,272","(32.3113779365, -90.1880062695)",HLTHOUT,KIDNEY,2836000,28049011400,Chronic Kidney Disease
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011102,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,62.7,59.7,65.5,,,"5,056","(32.2251402127, -90.2603643583)",PREVENT,DENTAL,2836000,28049011102,Dental Visit
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,16.5,20.5,,,"5,710","(32.3422170976, -90.2571613241)",HLTHOUT,MHLTH,2836000,28049000700,Mental Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5,4.5,5.5,,,"5,718","(32.2820671233, -90.2675496365)",HLTHOUT,STROKE,2836000,28049011001,Stroke
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.2,15.3,21.6,,,"1,171","(32.2289509142, -90.2151651714)",PREVENT,ACCESS2,2836000,28049011103,Health Insurance
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71.1,70.2,71.9,,,"5,673","(32.3914073435, -90.1326233954)",PREVENT,CHECKUP,2836000,28049010102,Annual Checkup
