Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,,,6.5,8.1,"4,565","(32.3034428694, -90.2303837936)",HLTHOUT,CHD,2836000,28049002400,Coronary Heart Disease
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003400,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,77,,,75.7,78.4,"3,832","(32.2808856068, -90.2219754256)",PREVENT,BPMED,2836000,28049003400,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,,,9.7,11.4,"3,250","(32.3857261753, -90.161721287)",HLTHOUT,CASTHMA,2836000,28049010201,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002300,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.8,,,47.6,51.8,"2,518","(32.3146727051, -90.2454096274)",UNHBEH,SLEEP,2836000,28049002300,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,,,26.7,29.7,"2,518","(32.3146727051, -90.2454096274)",HLTHOUT,ARTHRITIS,2836000,28049002300,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011400,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.2,,,20.8,24.2,"1,272","(32.3113779365, -90.1880062695)",HLTHOUT,DIABETES,2836000,28049011400,Diabetes
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,,,2.9,3.3,"5,056","(32.2251402127, -90.2603643583)",HLTHOUT,STROKE,2836000,28049011102,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001200,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,,,8.3,10.1,"1,823","(32.341655318, -90.1880337023)",HLTHOUT,CHD,2836000,28049001200,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,42.4,,,37.5,46.8,"3,076","(32.3400347421, -90.1387066293)",PREVENT,COREW,2836000,28049001400,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14,,,13.3,15,"3,250","(32.3857261753, -90.161721287)",HLTHOUT,DIABETES,2836000,28049010201,Diabetes
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000400,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.4,,,12.1,12.8,"3,373","(32.3541845971, -90.1641486204)",UNHBEH,BINGE,2836000,28049000400,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002100,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.9,10.3,"3,257","(32.3151937739, -90.2240153221)",UNHBEH,BINGE,2836000,28049002100,Binge Drinking
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,35.3,,,33.7,36.8,"4,390","(32.2610272446, -90.265130469)",HLTHOUT,HIGHCHOL,2836000,28049011002,High Cholesterol
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,81.5,,,80.6,82.4,"2,388","(32.308201226, -90.2084021164)",PREVENT,BPMED,2836000,28049002500,Taking BP Medication
2014,MS,Mississippi,Jackson,City,BRFSS,Unhealthy Behaviors,2836000,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,43.6,,,43.3,43.9,"173,514","(32.31627222, -90.2124528561)",UNHBEH,SLEEP,2836000,,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,,5.1,6.6,"2,827","(32.2470923241, -90.2706288247)",HLTHOUT,COPD,2836000,28049011101,COPD
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40.7,,,36,45.5,"1,171","(32.2289509142, -90.2151651714)",PREVENT,COREM,2836000,28049011103,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000301,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,33.4,,,28.2,39,"2,637","(32.3665228128, -90.1634025553)",PREVENT,ACCESS2,2836000,28049000301,Health Insurance
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,,,4,4.3,"1,586","(32.2940043377, -90.2226483173)",HLTHOUT,CANCER,2836000,28049003200,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,,,11.7,13.9,"1,827","(32.3294454095, -90.1955300324)",HLTHOUT,CHD,2836000,28049001100,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.7,,,24.3,26.9,"6,508","(32.2812612493, -90.2392578521)",HLTHOUT,ARTHRITIS,2836000,28049003300,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003500,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,47.8,,,43.7,52.2,"3,931","(32.2626920049, -90.2228454457)",PREVENT,COLON_SCREEN,2836000,28049003500,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010500,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,,,11.4,15.4,77,"(32.3891051587, -90.2686162692)",HLTHOUT,MHLTH,2836000,28049010500,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10,,,8.5,11.4,"3,257","(32.3151937739, -90.2240153221)",HLTHOUT,COPD,2836000,28049002100,COPD
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003200,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,,,10.7,12.2,"1,586","(32.2940043377, -90.2226483173)",UNHBEH,BINGE,2836000,28049003200,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011103,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,,,2.3,2.7,"1,171","(32.2289509142, -90.2151651714)",HLTHOUT,KIDNEY,2836000,28049011103,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010101,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.4,,,34.5,38.1,"6,121","(32.3885604745, -90.1001598448)",UNHBEH,SLEEP,2836000,28049010101,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010902,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,51.8,,,47.6,55.7,"1,819","(32.3020333386, -90.2663131694)",PREVENT,COLON_SCREEN,2836000,28049010902,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.4,,,25.7,35,"4,390","(32.2610272446, -90.265130469)",PREVENT,COREW,2836000,28049011002,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000400,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.3,,,33.1,41.6,"3,373","(32.3541845971, -90.1641486204)",PREVENT,COREM,2836000,28049000400,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.4,,,31.9,34.9,"2,450","(32.3230862923, -90.2352663163)",HLTHOUT,ARTHRITIS,2836000,28049002200,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.5,,,23.2,26,"4,494","(32.2679492554, -90.297683472)",HLTHOUT,ARTHRITIS,2836000,28049010808,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000700,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.3,,,23.8,35,"5,710","(32.3422170976, -90.2571613241)",PREVENT,COREM,2836000,28049000700,Core preventive services for older men
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010500,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,42.4,,,40.8,44.2,77,"(32.3891051587, -90.2686162692)",HLTHOUT,HIGHCHOL,2836000,28049010500,High Cholesterol
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.9,,,41.7,45.8,"4,565","(32.3034428694, -90.2303837936)",UNHBEH,OBESITY,2836000,28049002400,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45.7,,,43.7,47.7,"3,442","(32.3500168004, -90.2038372112)",UNHBEH,OBESITY,2836000,28049000600,Obesity
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000301,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,74.4,,,72.8,75.8,"2,637","(32.3665228128, -90.1634025553)",PREVENT,BPMED,2836000,28049000301,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003800,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,49.7,,,45.7,53.4,"3,019","(32.245231086, -90.2219378426)",PREVENT,COLON_SCREEN,2836000,28049003800,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002300,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,36.1,,,30.1,42.3,"2,518","(32.3146727051, -90.2454096274)",PREVENT,ACCESS2,2836000,28049002300,Health Insurance
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.9,,,48.2,51.6,"2,450","(32.3230862923, -90.2352663163)",HLTHOUT,BPHIGH,2836000,28049002200,High Blood Pressure
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4,,,3.8,4.2,"2,518","(32.3146727051, -90.2454096274)",HLTHOUT,CANCER,2836000,28049002300,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24,,,20.5,27.5,"1,377","(32.2960209234, -90.1767733078)",PREVENT,COREW,2836000,28049002700,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,58.8,,,54.4,62.7,"5,673","(32.3914073435, -90.1326233954)",PREVENT,DENTAL,2836000,28049010102,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.9,,,22.3,30.2,"2,104","(32.2795847495, -90.2022037077)",PREVENT,COREM,2836000,28049003000,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,29.4,,,22.6,36.9,"6,508","(32.2812612493, -90.2392578521)",HLTHOUT,TEETHLOST,2836000,28049003300,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.7,,,21.4,24.1,"2,637","(32.3665228128, -90.1634025553)",HLTHOUT,ARTHRITIS,2836000,28049000301,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002400,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,28.1,,,22.3,34,"4,565","(32.3034428694, -90.2303837936)",PREVENT,COREM,2836000,28049002400,Core preventive services for older men
2014,MS,Mississippi,Jackson,City,BRFSS,Health Outcomes,2836000,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.8,,,14.5,15,"173,514","(32.31627222, -90.2124528561)",HLTHOUT,MHLTH,2836000,,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,74.3,,,70.1,77.9,"4,390","(32.2610272446, -90.265130469)",PREVENT,MAMMOUSE,2836000,28049011002,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000301,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,76.7,,,72.2,80.6,"2,637","(32.3665228128, -90.1634025553)",PREVENT,PAPTEST,2836000,28049000301,Pap Smear Test
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011001,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,67.3,,,64.5,70.1,"5,718","(32.2820671233, -90.2675496365)",PREVENT,CHOLSCREEN,2836000,28049011001,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,,,11.2,13.3,"3,373","(32.3541845971, -90.1641486204)",HLTHOUT,PHLTH,2836000,28049000400,Physical Health
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003800,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.6,,,38,41.1,"3,019","(32.245231086, -90.2219378426)",HLTHOUT,BPHIGH,2836000,28049003800,High Blood Pressure
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010301,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25.2,,,20,31,"3,284","(32.3659087039, -90.261172434)",PREVENT,COREW,2836000,28049010301,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010901,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10.4,11.6,"2,764","(32.3245803396, -90.2730968105)",UNHBEH,BINGE,2836000,28049010901,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,78.5,,,73.1,82.3,"1,586","(32.2940043377, -90.2226483173)",PREVENT,PAPTEST,2836000,28049003200,Pap Smear Test
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,60.3,,,59.2,61.5,"1,827","(32.3294454095, -90.1955300324)",HLTHOUT,BPHIGH,2836000,28049001100,High Blood Pressure
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003800,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,,,11.9,13.3,"3,019","(32.245231086, -90.2219378426)",HLTHOUT,DIABETES,2836000,28049003800,Diabetes
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001600,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,59.1,,,56.6,61.4,"3,886","(32.3149024406, -90.1794376322)",PREVENT,COLON_SCREEN,2836000,28049001600,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002500,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,,,4.5,4.9,"2,388","(32.308201226, -90.2084021164)",HLTHOUT,CANCER,2836000,28049002500,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010101,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.2,,,19.7,24.8,"6,121","(32.3885604745, -90.1001598448)",UNHBEH,LPA,2836000,28049010101,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.5,,,77.6,79.4,"1,047","(32.3197192007, -90.2062608176)",PREVENT,CHECKUP,2836000,28049002000,Annual Checkup
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000301,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,74.1,,,72.6,75.6,"2,637","(32.3665228128, -90.1634025553)",PREVENT,CHECKUP,2836000,28049000301,Annual Checkup
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003600,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.9,,,31.4,38.2,"3,952","(32.2631259622, -90.2457588861)",UNHBEH,LPA,2836000,28049003600,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.2,,,15.8,24.9,"1,272","(32.3113779365, -90.1880062695)",PREVENT,COREW,2836000,28049011400,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000200,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,68.1,,,64.5,70.9,"5,395","(32.3604779334, -90.1295873326)",PREVENT,COLON_SCREEN,2836000,28049000200,Colorectal Cancer Screening
