StateAbbr,Year,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,Geolocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,4.4,4.7,,,"3,250",POINT (-90.161721287 32.3857261753),HLTHOUT,CANCER,2836000,28049010201,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,16.4,20.4,,,"3,373",POINT (-90.1641486204 32.3541845971),UNHBEH,CSMOKING,2836000,28049000400,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,77.7,76.8,78.5,,,"1,171",POINT (-90.2151651714 32.2289509142),PREVENT,CHECKUP,2836000,28049011103,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010202,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,10,11.1,,,"6,137",POINT (-90.1837056957 32.3844840557),UNHBEH,BINGE,2836000,28049010202,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003500,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,3.9,4.8,,,"3,931",POINT (-90.2228454457 32.2626920049),HLTHOUT,STROKE,2836000,28049003500,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002100,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.8,34,43.5,,,"3,257",POINT (-90.2240153221 32.3151937739),PREVENT,DENTAL,2836000,28049002100,Dental Visit
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010801,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,11.5,14,,,"1,604",POINT (-90.2991097228 32.3096172571),HLTHOUT,CASTHMA,2836000,28049010801,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001900,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,21.8,17.5,26.6,,,"1,950",POINT (-90.1980304796 32.3199223985),PREVENT,COREM,2836000,28049001900,Core preventive services for older men
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000700,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,9.9,11.3,,,"5,710",POINT (-90.2571613241 32.3422170976),UNHBEH,BINGE,2836000,28049000700,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,30,20.8,40.2,,,"4,565",POINT (-90.2303837936 32.3034428694),HLTHOUT,TEETHLOST,2836000,28049002400,Teeth Loss
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000400,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,6.1,6.5,,,"3,373",POINT (-90.1641486204 32.3541845971),HLTHOUT,CANCER,2836000,28049000400,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010801,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.9,18.6,21.1,,,"1,604",POINT (-90.2991097228 32.3096172571),HLTHOUT,DIABETES,2836000,28049010801,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.7,40.7,48.7,,,"2,388",POINT (-90.2084021164 32.308201226),PREVENT,DENTAL,2836000,28049002500,Dental Visit
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,8.5,10.6,,,"5,395",POINT (-90.1295873326 32.3604779334),HLTHOUT,MHLTH,2836000,28049000200,Mental Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,9.1,10.5,,,"3,886",POINT (-90.1794376322 32.3149024406),HLTHOUT,CASTHMA,2836000,28049001600,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001300,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.6,14.2,14.9,,,"4,143",POINT (-90.1721630218 32.3380096287),UNHBEH,BINGE,2836000,28049001300,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000900,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.4,6.5,,,"2,015",POINT (-90.2098240871 32.3436482912),HLTHOUT,KIDNEY,2836000,28049000900,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000400,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.7,78.1,79.3,,,"3,373",POINT (-90.1641486204 32.3541845971),PREVENT,CHECKUP,2836000,28049000400,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010201,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.1,42.4,52,,,"3,250",POINT (-90.161721287 32.3857261753),PREVENT,DENTAL,2836000,28049010201,Dental Visit
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,7.1,7.8,,,"4,584",POINT (-90.1333490224 32.3760966125),HLTHOUT,CANCER,2836000,28049000100,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,19.3,16.4,23,,,"1,377",POINT (-90.1767733078 32.2960209234),PREVENT,COREW,2836000,28049002700,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001000,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7.3,8.4,,,"1,509",POINT (-90.2089575618 32.3305746651),UNHBEH,BINGE,2836000,28049001000,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.1,85.7,90.4,,,"2,015",POINT (-90.2098240871 32.3436482912),PREVENT,PAPTEST,2836000,28049000900,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003800,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,11,12.3,,,"3,019",POINT (-90.2219378426 32.245231086),UNHBEH,BINGE,2836000,28049003800,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,9.1,11.2,,,"2,093",POINT (-90.3139868721 32.2562304412),HLTHOUT,DIABETES,2836000,28049010809,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010201,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.7,10.9,,,"3,250",POINT (-90.161721287 32.3857261753),UNHBEH,BINGE,2836000,28049010201,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010902,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27,23.8,30,,,"1,819",POINT (-90.2663131694 32.3020333386),UNHBEH,CSMOKING,2836000,28049010902,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.2,9.1,,,"1,823",POINT (-90.1880337023 32.341655318),HLTHOUT,STROKE,2836000,28049001200,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001400,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.8,9.7,,,"3,076",POINT (-90.1387066293 32.3400347421),HLTHOUT,CANCER,2836000,28049001400,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,9.4,13,,,"1,509",POINT (-90.2089575618 32.3305746651),HLTHOUT,COPD,2836000,28049001000,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.7,78.2,80.9,,,"1,586",POINT (-90.2226483173 32.2940043377),PREVENT,CHECKUP,2836000,28049003200,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010102,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.5,13.8,19.4,,,"5,673",POINT (-90.1326233954 32.3914073435),UNHBEH,CSMOKING,2836000,28049010102,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011103,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.4,35.7,38.9,,,"1,171",POINT (-90.2151651714 32.2289509142),UNHBEH,SLEEP,2836000,28049011103,Sleep <7 hours
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,3.7,5.1,,,"6,137",POINT (-90.1837056957 32.3844840557),HLTHOUT,STROKE,2836000,28049010202,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011400,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,4.8,5.3,,,"1,272",POINT (-90.1880062695 32.3113779365),HLTHOUT,CANCER,2836000,28049011400,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,10.2,12.4,,,"5,710",POINT (-90.2571613241 32.3422170976),HLTHOUT,CASTHMA,2836000,28049000700,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,51.3,50,52.6,,,"1,047",POINT (-90.2062608176 32.3197192007),UNHBEH,OBESITY,2836000,28049002000,Obesity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010902,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.9,75.6,81.6,,,"1,819",POINT (-90.2663131694 32.3020333386),PREVENT,MAMMOUSE,2836000,28049010902,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,4.2,5.6,,,"5,710",POINT (-90.2571613241 32.3422170976),HLTHOUT,STROKE,2836000,28049000700,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002500,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.8,16.8,18.7,,,"2,388",POINT (-90.2084021164 32.308201226),HLTHOUT,DIABETES,2836000,28049002500,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,51,46.4,55.9,,,"1,509",POINT (-90.2089575618 32.3305746651),PREVENT,COLON_SCREEN,2836000,28049001000,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.4,14.5,16.4,,,"3,250",POINT (-90.161721287 32.3857261753),HLTHOUT,DIABETES,2836000,28049010201,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,10.2,12.3,,,"1,509",POINT (-90.2089575618 32.3305746651),HLTHOUT,CASTHMA,2836000,28049001000,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002300,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,30.9,41.5,,,"2,518",POINT (-90.2454096274 32.3146727051),PREVENT,DENTAL,2836000,28049002300,Dental Visit
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,12.5,15.4,,,"4,390",POINT (-90.265130469 32.2610272446),HLTHOUT,PHLTH,2836000,28049011002,Physical Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,28.4,31.5,,,"1,827",POINT (-90.1955300324 32.3294454095),HLTHOUT,DIABETES,2836000,28049001100,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001200,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.5,21.1,23.8,,,"1,823",POINT (-90.1880337023 32.341655318),HLTHOUT,DIABETES,2836000,28049001200,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,16.7,12.7,21.4,,,"1,272",POINT (-90.1880062695 32.3113779365),PREVENT,COREW,2836000,28049011400,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010809,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.2,28.3,38.1,,,"2,093",POINT (-90.3139868721 32.2562304412),PREVENT,COREW,2836000,28049010809,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000302,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,15.5,23.1,,,"4,050",POINT (-90.1547605542 32.3700798374),UNHBEH,CSMOKING,2836000,28049000302,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.8,3.6,4.1,,,"3,250",POINT (-90.161721287 32.3857261753),HLTHOUT,KIDNEY,2836000,28049010201,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011101,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,60.4,56.5,64,,,"2,827",POINT (-90.2706288247 32.2470923241),PREVENT,COLON_SCREEN,2836000,28049011101,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.7,1.5,1.9,,,"3,264",POINT (-90.1687404216 32.3195456692),HLTHOUT,STROKE,2836000,28049001500,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,4,4.7,,,"2,518",POINT (-90.2454096274 32.3146727051),HLTHOUT,KIDNEY,2836000,28049002300,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002000,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.4,11.2,,,"1,047",POINT (-90.2062608176 32.3197192007),HLTHOUT,CHD,2836000,28049002000,Coronary Heart Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002700,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.2,34.9,41.2,,,"1,377",POINT (-90.1767733078 32.2960209234),UNHBEH,LPA,2836000,28049002700,Physical Inactivity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79.4,74.9,83.1,,,"2,450",POINT (-90.2352663163 32.3230862923),PREVENT,MAMMOUSE,2836000,28049002200,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010101,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,13.2,14.3,,,"6,121",POINT (-90.1001598448 32.3885604745),UNHBEH,BINGE,2836000,28049010101,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,2.3,3,,,"4,584",POINT (-90.1333490224 32.3760966125),HLTHOUT,STROKE,2836000,28049000100,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,6.8,9.5,,,"4,565",POINT (-90.2303837936 32.3034428694),HLTHOUT,COPD,2836000,28049002400,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003800,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,25.9,27.9,,,"3,019",POINT (-90.2219378426 32.245231086),HLTHOUT,ARTHRITIS,2836000,28049003800,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,21.1,17.3,24.9,,,"3,931",POINT (-90.2228454457 32.2626920049),PREVENT,COREW,2836000,28049003500,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002500,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.6,34.6,40.7,,,"2,388",POINT (-90.2084021164 32.308201226),UNHBEH,LPA,2836000,28049002500,Physical Inactivity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.7,25.1,36,,,"3,952",POINT (-90.2457588861 32.2631259622),PREVENT,COREM,2836000,28049003600,Core preventive services for older men
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,27.4,19,35.8,,,"6,041",POINT (-90.1824183353 32.3607883236),HLTHOUT,TEETHLOST,2836000,28049000500,Teeth Loss
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,19.7,15.7,24.8,,,"1,827",POINT (-90.1955300324 32.3294454095),PREVENT,COREM,2836000,28049001100,Core preventive services for older men
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010901,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.7,13.7,15.8,,,"2,764",POINT (-90.2730968105 32.3245803396),HLTHOUT,DIABETES,2836000,28049010901,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000400,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.1,26.9,31.4,,,"3,373",POINT (-90.1641486204 32.3541845971),UNHBEH,LPA,2836000,28049000400,Physical Inactivity
